    0.501971781253814697E+02    0.693235754966735840E+02    0.302021837066639209E+01   -0.839927449329376259E+03   -0.585711395613836583E+01    1
    0.136019527912139893E+02    0.565757155418395996E+02    0.664285622935763178E-02   -0.839911151796622335E+03   -0.586044728947168458E+01    1
    0.463131606578826904E+02    0.651948690414428711E+02    0.159225928692488736E-01   -0.838149669759327594E+03   -0.586378062280500867E+01    1
    0.332484304904937744E+02    0.604887962341308594E+02    0.560331187566011357E-02   -0.834767434169949638E+03   -0.586711395613835673E+01    1
    0.162321925163269043E+02    0.540222644805908203E+02    0.463231228689747615E-01   -0.830899194385784654E+03   -0.587044728947169592E+01    1
    0.541979014873504639E+02    0.661835908889770508E+02    0.253232123003401677E+01   -0.830330645250241787E+03   -0.587378062280501378E+01    1
    0.647255837917327881E+02    0.659906387329101562E+02    0.184114764937358469E-01   -0.827639561943921763E+03   -0.587711395613836363E+01    1
    0.579286217689514160E+02    0.641610026359558105E+02    0.500508630968931126E-01   -0.827028030743264139E+03   -0.588044728947169038E+01    1
    0.457280933856964111E+02    0.602831721305847168E+02    0.488147029738077554E+00   -0.824647801980170016E+03   -0.588378062280502512E+01    1
    0.367208123207092285E+02    0.552027821540832520E+02    0.689177709794363130E-01   -0.817695530581859657E+03   -0.588711395613835986E+01    1
    0.121781110763549805E+02    0.474835038185119629E+02    0.558042257680104424E-02   -0.817228758252346211E+03   -0.589044728947168750E+01    1
    0.528782844543457031E+02    0.591550230979919434E+02    0.676741142513666988E-01   -0.816560395635781560E+03   -0.589378062280501336E+01    1
    0.515883743762969971E+02    0.587278246879577637E+02    0.259557952849238764E-01   -0.816303386451134998E+03   -0.589711395613836142E+01    1
    0.533406198024749756E+02    0.586056709289550781E+02    0.682707470146648194E-02   -0.814720347756890760E+03   -0.590044728947168906E+01    1
    0.699013054370880127E+02    0.622845411300659180E+02    0.123313061576814809E-01   -0.813706445837006981E+03   -0.590378062280501403E+01    1
    0.543989360332489014E+02    0.565886616706848145E+02    0.239694814896357486E-02   -0.808435864988688877E+03   -0.590711395613835233E+01    1
    0.362362265586853027E+02    0.909243941307067871E+02    0.123037625735876279E+02   -0.807594302976071162E+03   -0.591044728947168974E+01    1
    0.776640295982360840E+02    0.606155157089233398E+02    0.449060101865107919E+00   -0.803879600300581160E+03   -0.591378062280503869E+01    1
    0.661238729953765869E+02    0.576872706413269043E+02    0.108655046610461792E+01   -0.802484016007959895E+03   -0.591711395613837610E+01    1
    0.167884945869445801E+02    0.432267665863037109E+02    0.118159546979561226E-02   -0.802480594736087141E+03   -0.592044728947170285E+01    1
    0.525817751884460449E+02    0.543596506118774414E+02    0.135766620998358745E+01   -0.802278555129761344E+03   -0.592378062280502160E+01    1
    0.368719637393951416E+02    0.480924606323242188E+02    0.153439581261264379E+01   -0.796964987354612276E+03   -0.592711395613834124E+01    1
    0.436500906944274902E+01    0.364787578582763672E+02    0.121629227015880755E-02   -0.796542059614769073E+03   -0.593044728947167687E+01    1
    0.564094781875610352E+02    0.505696535110473633E+02    0.341168650135015683E+00   -0.790694305357120015E+03   -0.593378062280501606E+01    1
    0.728982567787170410E+02    0.543208241462707520E+02    0.200833786175286855E+00   -0.789633887571862488E+03   -0.593711395613835968E+01    1
    0.758374392986297607E+02    0.543386220932006836E+02    0.784014121975986841E-02   -0.787808776001293950E+03   -0.594044728947169531E+01    1
    0.621043682098388672E+02    0.506482362747192383E+02    0.685714282979272075E-02   -0.787005216835725264E+03   -0.594378062280501940E+01    1
    0.886233747005462646E+02    0.561054706573486328E+02    0.522774373277496290E-01   -0.784713230329428029E+03   -0.594711395613835059E+01    1
    0.984201490879058838E+02    0.616093873977661133E+02    0.370264353588229067E+01   -0.784384643367761555E+03   -0.595044728947167822E+01    1
    0.876129984855651855E+02    0.544871091842651367E+02    0.649997504497825188E-02   -0.780863451025000813E+03   -0.595378062280501563E+01    1
    0.821265101432800293E+02    0.526557445526123047E+02    0.284073259587429364E-01   -0.779236908131714586E+03   -0.595711395613834949E+01    1
    0.834063351154327393E+02    0.527423024177551270E+02    0.139924361990647946E-01   -0.778675201247371888E+03   -0.596044728947167890E+01    1
    0.700276196002960205E+02    0.492059469223022461E+02    0.261619403978187413E-01   -0.777781206588233545E+03   -0.596378062280501009E+01    1
    0.204418778419494629E+02    0.338756918907165527E+02    0.209264738894405999E+01   -0.773126873442111560E+03   -0.596711395613835194E+01    1
    0.211129724979400635E+02    0.327137231826782227E+02    0.179306587892465487E-01   -0.772959603818533196E+03   -0.597044728947169379E+01    1
    0.832913458347320557E+02    0.502647876739501953E+02    0.123644049046143546E-02   -0.772046856172787784E+03   -0.597378062280502675E+01    1
    0.747141540050506592E+02    0.480735182762145996E+02    0.197677214002241086E+00   -0.771648948736010198E+03   -0.597711395613836682E+01    1
    0.973417758941650391E+01    0.276433587074279785E+02    0.457659443840890690E+00   -0.770645316637984479E+03   -0.598044728947168824E+01    1
    0.633856534957885742E+02    0.446184754371643066E+02    0.299698624098922450E+00   -0.770180762343782931E+03   -0.598378062280501855E+01    1
    0.739722251892089844E+01    0.258560895919799805E+02    0.148476690096595532E+00   -0.768725848909476440E+03   -0.598711395613835595E+01    1
    0.508772790431976318E+02    0.425707221031188965E+02    0.300534315596569579E+01   -0.767394754826222993E+03   -0.599044728947169425E+01    1
    0.362418234348297119E+02    0.353311300277709961E+02    0.367077348085502854E-02   -0.766960997853202684E+03   -0.599378062280503432E+01    1
    0.484366118907928467E+02    0.380349874496459961E+02    0.119601316596405549E+00   -0.764252426661486766E+03   -0.599711395613836995E+01    1
    0.132057964801788330E+02    0.766168832778930664E+02    0.136331430021611535E+02   -0.763915831250408132E+03   -0.600044728947169581E+01    1
    0.763490259647369385E+02    0.456055760383605957E+02    0.855740315444975530E+00   -0.763575093865239523E+03   -0.600378062280502434E+01    1
    0.659404277801513672E+02    0.413760066032409668E+02    0.117009475503323055E-01   -0.760120107718623103E+03   -0.600711395613837418E+01    1
    0.619802832603454590E+02    0.379119038581848145E+02    0.132438109525633146E+00   -0.754087738832881655E+03   -0.601044728947169471E+01    1
    0.785393357276916504E+02    0.561837911605834961E+02    0.725451924803556825E+01   -0.754062817308474109E+03   -0.601378062280501702E+01    1
    0.114063441753387451E+02    0.198196411132812500E+02    0.293737385633323689E+00   -0.751441659413078696E+03   -0.601711395613836331E+01    1
    0.186181724071502686E+02    0.223580718040466309E+02    0.148233315742843244E-02   -0.750906800516353769E+03   -0.602044728947169183E+01    1
    0.425505042076110840E+02    0.380693793296813965E+02    0.508741949666115723E+01   -0.750573370484535303E+03   -0.602378062280501236E+01    1
    0.595167875289916992E+01    0.167738914489746094E+02    0.640946035339128861E+00   -0.749384668607271237E+03   -0.602711395613836221E+01    1
    0.276069760322570801E+02    0.264901280403137207E+02    0.223027426700205789E+01   -0.749307565910189851E+03   -0.603044728947171205E+01    1
    0.993370711803436279E+02    0.446652173995971680E+02    0.153158178442740911E+01   -0.745826505476122861E+03   -0.603378062280504324E+01    1
    0.504675090312957764E+02    0.309546589851379395E+02    0.384340544281073539E-02   -0.745355283548058424E+03   -0.603711395613836554E+01    1
    0.551937282085418701E+02    0.321744918823242188E+02    0.113741401261605674E+00   -0.744792095884651417E+03   -0.604044728947168430E+01    1
    0.178789079189300537E+02    0.181056737899780273E+02    0.371174634873864095E+00   -0.741911351531446485E+03   -0.604378062280502437E+01    1
    0.494179248809814453E+02    0.287927150726318359E+02    0.187229780432999843E+00   -0.740935183298185507E+03   -0.604711395613836888E+01    1
    0.478910982608795166E+02    0.400203227996826172E+02    0.645335925764181706E+01   -0.740755491119559338E+03   -0.605044728947169297E+01    1
    0.405956864356994629E+02    0.303091287612915039E+02    0.506103254464009034E+01   -0.733745813336958463E+03   -0.605378062280501794E+01    1
    0.573768019676208496E+02    0.272894024848937988E+02    0.854008803295550588E-02   -0.731450014245874627E+03   -0.605711395613835712E+01    1
    0.314136385917663574E+02    0.183767080307006836E+02    0.170061902308563419E-01   -0.731139788266785445E+03   -0.606044728947170164E+01    1
