    0.453236694956183594E+01   -0.892557204413998164E+02    0.976808912443205912E+02   -0.116695826488555795E+03
    0.111030748535755261E+02   -0.879866901504890109E+02    0.970702685299092423E+02   -0.116683405460953153E+03
    0.515163312163438007E+02   -0.586472095942756937E+02    0.970226933545050940E+02   -0.116681974794639231E+03
    0.144519278999978216E+02   -0.824452871061389914E+02    0.973994347614386839E+02   -0.116671668149235231E+03
    0.693100089410471156E+02   -0.421423114898887192E+02    0.984117436265922265E+02   -0.116661811410396808E+03
    0.443675805101057534E+02   -0.968113208604111861E+02    0.922144697787214938E+02   -0.116659586192928174E+03
    0.504737053408247576E+02   -0.518850712630845123E+02    0.983387929218595360E+02   -0.116656402122970746E+03
    0.252897285867929931E+02   -0.590141788288419491E+02    0.996768139139636418E+02   -0.116652824845617104E+03
    0.600221207226476992E+02   -0.534459186228640064E+02    0.971582712449659027E+02   -0.116646916502207461E+03
    0.300198793421514729E+02   -0.636471656790675056E+02    0.984383717054136866E+02   -0.116645576279801347E+03
    0.326243278867383708E+02   -0.679134302381492745E+02    0.975034773814569604E+02   -0.116636969964363118E+03
    0.188899330407647703E+01   -0.940470508488010779E+02    0.975162673321105729E+02   -0.116635511025302762E+03
    0.464159977516563202E+02   -0.597552538781408344E+02    0.974004660991515721E+02   -0.116633268308074349E+03
    0.430882436321476021E+02   -0.558608105401463746E+02    0.984142745839642572E+02   -0.116619018883682443E+03
    0.476949149306343543E+02   -0.550353235818965558E+02    0.981006680500257602E+02   -0.116618442358505249E+03
    0.307360200179415628E+02   -0.679381658836817053E+02    0.977307601700863700E+02   -0.116612881357125232E+03
    0.159539726584697590E+02   -0.745108219598025698E+02    0.984066288697873688E+02   -0.116594389447400118E+03
    0.582822732794580318E+02   -0.634447301710368663E+02    0.956631214623866697E+02   -0.116585962224234677E+03
    0.452345773385266483E+02   -0.900027149269553775E+02    0.930659668094334052E+02   -0.116578780118876011E+03
    0.272501728635098530E+02   -0.895814698349739302E+02    0.951277167462642126E+02   -0.116578218962050300E+03
    0.438586898687915365E+02   -0.783267592100656884E+02    0.948204484703399544E+02   -0.116577907824139558E+03
    0.324114162466215632E+02   -0.626824103412373503E+02    0.984347149604309237E+02   -0.116569492896305547E+03
    0.605181628242806937E+02   -0.684408176115651372E+02    0.946443208632797592E+02   -0.116565839094430203E+03
    0.141731198490683159E+02   -0.842821192926445804E+02    0.973235605595363751E+02   -0.116564728217427756E+03
    0.492693731132455568E+02   -0.563121135324470785E+02    0.977954251202738618E+02   -0.116560188364645114E+03
    0.148074963710211485E+02   -0.689458912205616343E+02    0.993942562949723509E+02   -0.116553377984329273E+03
    0.599314667821127287E+02   -0.769047106887634158E+02    0.933938830333089101E+02   -0.116551455772227342E+03
    0.883412777621333589E+01   -0.847926605682142025E+02    0.979034732591053398E+02   -0.116547388318038671E+03
    0.172800361614533138E+02   -0.889624851029589365E+02    0.964050292703762040E+02   -0.116536277520138640E+03
    0.538724183655131270E+02   -0.724910675584811628E+02    0.947137447350831962E+02   -0.116527541393099582E+03
    0.194049879869179378E+02   -0.656480722728510102E+02    0.994176389215352003E+02   -0.116526592046901499E+03
    0.285741458459440167E+02   -0.608474428334840312E+02    0.991948380256997240E+02   -0.116522119752126770E+03
    0.256971221335428162E+02   -0.632272604428490013E+02    0.991202498331535793E+02   -0.116521425887252292E+03
    0.220165595940531063E+02   -0.705690972433443591E+02    0.983960996083895481E+02   -0.116518877839711124E+03
    0.486921986221253107E+02   -0.675253326894117549E+02    0.960370258390830998E+02   -0.116516509721228516E+03
    0.266179481495830714E+02   -0.859654017209145564E+02    0.957418654979764341E+02   -0.116512047059146639E+03
    0.400668818090573264E+01   -0.884725848141144553E+02    0.980910974913025058E+02   -0.116490432963090797E+03
    0.151846022471158939E+02   -0.907673585496753788E+02    0.965518010883998983E+02   -0.116435680193478689E+03
    0.341190073214832381E+02   -0.579883513090971334E+02    0.991988752535017397E+02   -0.116432210312648294E+03
    0.524879022363680150E+02   -0.814729411725793966E+02    0.936339348468790149E+02   -0.116427479139632894E+03
    0.479117258023000616E+02   -0.714592580709301473E+02    0.956123910124299528E+02   -0.116421709408724936E+03
    0.205748210159946190E+02   -0.710583752930006654E+02    0.986088356701756368E+02   -0.116417796785667846E+03
    0.884481249604057851E+01   -0.859589527818388603E+02    0.979208304141075843E+02   -0.116413038884208035E+03
    0.130172814145733562E+01   -0.907050760937955260E+02    0.982541839501583638E+02   -0.116407347465636434E+03
    0.444543248636583925E+02   -0.915261434549999109E+02    0.931584733342648832E+02   -0.116404966709681958E+03
    0.114443046571061977E+02   -0.935711253654371689E+02    0.967053735048547054E+02   -0.116400578195284055E+03
    0.213829115454450616E+02   -0.675439756506246738E+02    0.990698888530251196E+02   -0.116399496783482661E+03
    0.240353878258099627E+02   -0.786430370444948608E+02    0.971614489484072124E+02   -0.116395829472869195E+03
    0.554753324602699660E+01   -0.994330331487668531E+02    0.967731491342323835E+02   -0.116392948183255228E+03
    0.329891567564677715E+02   -0.629691778411892926E+02    0.985487109182708707E+02   -0.116391875571003183E+03
    0.394540096337925794E+01   -0.947867429716208107E+02    0.974817778281053080E+02   -0.116391695931603465E+03
    0.568230514279759120E+02   -0.777819483863758876E+02    0.937686225346990483E+02   -0.116390498364387355E+03
    0.211306118049767164E+02   -0.741778287381805228E+02    0.981273810127009369E+02   -0.116389174240828027E+03
    0.384168609799587291E+01   -0.995018085370180358E+02    0.969873858464734155E+02   -0.116383090590044901E+03
